OrderID,OrderDate,OrderTime,Hour,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,PaymentMethod,CustomerType
104822,2024-04-10,15:04:00,15,STR_005,PRD_0002,3,6.85,0.00,20.55,12.65,7.90,Credit Card,Returning
104823,2024-04-10,13:54:00,13,STR_006,PRD_0010,4,8.81,0.00,35.24,20.83,14.41,Mobile Wallet,New
104824,2024-04-10,16:46:00,16,STR_005,PRD_0023,2,5.65,0.00,11.30,7.03,4.27,Debit Card,New
104825,2024-04-10,14:41:00,14,STR_002,PRD_0004,2,4.69,0.05,8.91,5.50,3.41,Credit Card,Returning
104826,2024-04-10,14:52:00,14,STR_004,PRD_0049,2,4.67,0.00,9.34,5.91,3.43,Credit Card,New
104827,2024-04-10,20:38:00,20,STR_001,PRD_0035,3,4.62,0.00,13.86,9.26,4.60,Debit Card,Returning
104828,2024-04-10,12:23:00,12,STR_004,PRD_0045,1,4.41,0.00,4.41,2.74,1.67,Credit Card,Returning
104829,2024-04-10,15:05:00,15,STR_004,PRD_0047,2,6.51,0.05,12.37,7.73,4.64,Debit Card,Returning
104830,2024-04-10,18:54:00,18,STR_004,PRD_0036,3,3.41,0.00,10.23,6.00,4.23,Credit Card,New
104831,2024-04-10,14:21:00,14,STR_006,PRD_0016,1,6.31,0.00,6.31,4.19,2.12,Credit Card,New
104832,2024-04-10,10:30:00,10,STR_005,PRD_0055,2,8.56,0.00,17.12,9.95,7.17,Credit Card,New
104833,2024-04-10,18:29:00,18,STR_006,PRD_0030,1,5.52,0.00,5.52,3.59,1.93,Credit Card,Returning
104834,2024-04-10,16:03:00,16,STR_003,PRD_0034,1,4.65,0.00,4.65,2.79,1.86,Cash,New
104835,2024-04-10,16:14:00,16,STR_004,PRD_0034,4,3.62,0.00,14.48,8.74,5.74,Mobile Wallet,New
104836,2024-04-10,13:44:00,13,STR_004,PRD_0012,2,9.23,0.00,18.46,11.39,7.07,Debit Card,New
104837,2024-04-10,10:33:00,10,STR_002,PRD_0015,3,5.50,0.00,16.50,10.55,5.95,Credit Card,New
104838,2024-04-10,20:54:00,20,STR_001,PRD_0016,2,7.19,0.10,12.94,8.48,4.46,Debit Card,Returning
104839,2024-04-10,20:33:00,20,STR_005,PRD_0054,3,5.75,0.05,16.39,11.02,5.37,Credit Card,New
104840,2024-04-10,10:03:00,10,STR_004,PRD_0002,2,7.01,0.00,14.02,9.28,4.74,Credit Card,New
104841,2024-04-10,15:47:00,15,STR_004,PRD_0042,1,6.05,0.00,6.05,4.05,2.00,Credit Card,New
104842,2024-04-10,20:55:00,20,STR_004,PRD_0053,1,5.88,0.00,5.88,3.49,2.39,Credit Card,New
104843,2024-04-10,18:40:00,18,STR_005,PRD_0050,2,3.36,0.00,6.72,4.25,2.47,Credit Card,Returning
104844,2024-04-10,14:32:00,14,STR_004,PRD_0025,4,8.36,0.05,31.77,19.98,11.79,Cash,Returning
104845,2024-04-10,13:26:00,13,STR_005,PRD_0054,2,6.12,0.00,12.24,6.85,5.39,Debit Card,Returning
104846,2024-04-10,18:23:00,18,STR_003,PRD_0008,2,5.43,0.00,10.86,7.50,3.36,Debit Card,Returning
104847,2024-04-10,11:50:00,11,STR_006,PRD_0048,2,5.38,0.00,10.76,6.25,4.51,Mobile Wallet,New
104848,2024-04-10,10:07:00,10,STR_004,PRD_0012,3,9.05,0.00,27.15,18.19,8.96,Debit Card,Returning
104849,2024-04-11,18:42:00,18,STR_005,PRD_0037,3,4.77,0.00,14.31,8.75,5.56,Cash,New
104850,2024-04-11,10:22:00,10,STR_001,PRD_0040,1,5.61,0.10,5.05,3.19,1.86,Credit Card,Returning
104851,2024-04-11,17:07:00,17,STR_004,PRD_0050,2,4.09,0.00,8.18,5.33,2.85,Credit Card,Returning
104852,2024-04-11,11:11:00,11,STR_004,PRD_0057,1,9.19,0.00,9.19,5.24,3.95,Debit Card,Returning
104853,2024-04-11,16:06:00,16,STR_005,PRD_0047,2,7.06,0.00,14.12,9.69,4.43,Mobile Wallet,Returning
104854,2024-04-11,13:32:00,13,STR_003,PRD_0055,1,8.53,0.05,8.10,5.25,2.85,Mobile Wallet,New
104855,2024-04-11,15:15:00,15,STR_004,PRD_0035,4,4.89,0.10,17.60,10.26,7.34,Cash,Returning
104856,2024-04-11,12:18:00,12,STR_003,PRD_0034,3,3.08,0.05,8.78,5.31,3.47,Debit Card,Returning
104857,2024-04-11,18:00:00,18,STR_005,PRD_0020,1,4.82,0.00,4.82,3.17,1.65,Debit Card,Returning
104858,2024-04-11,21:50:00,21,STR_002,PRD_0041,4,5.28,0.05,20.06,12.24,7.82,Credit Card,Returning
104859,2024-04-11,18:55:00,18,STR_001,PRD_0047,2,6.52,0.00,13.04,8.81,4.23,Credit Card,New
104860,2024-04-11,19:02:00,19,STR_006,PRD_0052,4,5.57,0.00,22.28,15.40,6.88,Credit Card,Returning
104861,2024-04-11,07:46:00,7,STR_001,PRD_0009,3,4.78,0.00,14.34,8.32,6.02,Credit Card,Returning
104862,2024-04-11,16:18:00,16,STR_001,PRD_0007,3,5.29,0.00,15.87,10.98,4.89,Credit Card,Returning
104863,2024-04-11,17:37:00,17,STR_006,PRD_0048,1,6.21,0.10,5.59,3.80,1.79,Credit Card,Returning
104864,2024-04-11,10:13:00,10,STR_004,PRD_0042,4,6.32,0.00,25.28,17.04,8.24,Credit Card,Returning
104865,2024-04-11,17:31:00,17,STR_005,PRD_0030,2,5.43,0.00,10.86,6.76,4.10,Debit Card,New
104866,2024-04-11,17:19:00,17,STR_002,PRD_0049,4,4.56,0.00,18.24,11.83,6.41,Debit Card,Returning
104867,2024-04-11,13:27:00,13,STR_003,PRD_0002,2,5.33,0.00,10.66,6.52,4.14,Credit Card,Returning
104868,2024-04-11,14:22:00,14,STR_001,PRD_0003,2,6.26,0.00,12.52,7.66,4.86,Credit Card,New
104869,2024-04-11,19:16:00,19,STR_002,PRD_0056,2,9.29,0.00,18.58,10.38,8.20,Debit Card,Returning
104870,2024-04-11,13:48:00,13,STR_002,PRD_0023,4,5.08,0.00,20.32,12.04,8.28,Debit Card,New
104871,2024-04-11,13:48:00,13,STR_004,PRD_0008,2,5.34,0.10,9.61,5.62,3.99,Debit Card,Returning
104872,2024-04-11,13:10:00,13,STR_006,PRD_0029,1,6.81,0.00,6.81,4.66,2.15,Debit Card,Returning
104873,2024-04-11,10:10:00,10,STR_004,PRD_0040,2,6.47,0.00,12.94,7.95,4.99,Credit Card,New
104874,2024-04-11,10:24:00,10,STR_001,PRD_0021,3,5.21,0.00,15.63,10.05,5.58,Debit Card,Returning
104875,2024-04-11,08:51:00,8,STR_005,PRD_0016,4,6.61,0.00,26.44,15.24,11.20,Credit Card,Returning
104876,2024-04-11,07:09:00,7,STR_002,PRD_0047,4,5.95,0.00,23.80,14.40,9.40,Mobile Wallet,New
104877,2024-04-11,13:14:00,13,STR_004,PRD_0002,2,5.88,0.00,11.76,7.07,4.69,Debit Card,New
104878,2024-04-11,20:28:00,20,STR_001,PRD_0050,2,3.82,0.00,7.64,4.56,3.08,Credit Card,Returning
104879,2024-04-11,14:01:00,14,STR_002,PRD_0056,4,8.34,0.05,31.69,20.91,10.78,Credit Card,Returning
104880,2024-04-11,08:17:00,8,STR_004,PRD_0032,2,4.82,0.05,9.16,6.19,2.97,Debit Card,Returning
104881,2024-04-11,14:20:00,14,STR_004,PRD_0024,2,6.53,0.00,13.06,7.97,5.09,Credit Card,New
104882,2024-04-11,17:58:00,17,STR_006,PRD_0036,1,4.18,0.05,3.97,2.73,1.24,Credit Card,Returning
104883,2024-04-11,17:35:00,17,STR_003,PRD_0029,1,7.18,0.10,6.46,4.11,2.35,Mobile Wallet,Returning
104884,2024-04-11,08:21:00,8,STR_004,PRD_0017,1,7.01,0.00,7.01,4.80,2.21,Credit Card,Returning
104885,2024-04-11,10:52:00,10,STR_001,PRD_0003,3,6.31,0.00,18.93,12.09,6.84,Credit Card,New
104886,2024-04-11,17:13:00,17,STR_003,PRD_0020,1,4.60,0.00,4.60,2.77,1.83,Credit Card,Returning
104887,2024-04-11,06:50:00,6,STR_004,PRD_0050,2,4.16,0.00,8.32,5.39,2.93,Mobile Wallet,Returning
104888,2024-04-11,21:47:00,21,STR_002,PRD_0025,4,8.61,0.00,34.44,23.27,11.17,Credit Card,New
104889,2024-04-11,13:27:00,13,STR_006,PRD_0017,2,6.17,0.10,11.11,7.59,3.52,Credit Card,New
104890,2024-04-12,08:37:00,8,STR_006,PRD_0023,4,6.29,0.00,25.16,14.38,10.78,Credit Card,New
104891,2024-04-12,08:51:00,8,STR_006,PRD_0002,4,6.26,0.00,25.04,15.59,9.45,Cash,New
104892,2024-04-12,09:31:00,9,STR_005,PRD_0027,1,8.45,0.00,8.45,5.30,3.15,Debit Card,Returning
104893,2024-04-12,14:04:00,14,STR_005,PRD_0042,4,6.01,0.05,22.84,15.17,7.67,Debit Card,Returning
104894,2024-04-12,10:07:00,10,STR_004,PRD_0045,1,6.20,0.00,6.20,4.16,2.04,Credit Card,Returning
104895,2024-04-12,17:42:00,17,STR_006,PRD_0002,3,5.87,0.05,16.73,11.36,5.37,Credit Card,Returning
104896,2024-04-12,12:20:00,12,STR_006,PRD_0027,3,8.21,0.00,24.63,16.51,8.12,Credit Card,Returning
104897,2024-04-12,15:06:00,15,STR_004,PRD_0041,4,6.89,0.00,27.56,16.62,10.94,Credit Card,Returning
104898,2024-04-12,06:54:00,6,STR_004,PRD_0017,2,6.44,0.00,12.88,7.44,5.44,Credit Card,Returning
104899,2024-04-12,12:12:00,12,STR_006,PRD_0029,3,6.01,0.00,18.03,10.61,7.42,Debit Card,New
104900,2024-04-12,16:29:00,16,STR_001,PRD_0030,2,5.80,0.10,10.44,6.89,3.55,Credit Card,New
104901,2024-04-12,14:58:00,14,STR_004,PRD_0027,2,8.10,0.00,16.20,10.86,5.34,Credit Card,New
104902,2024-04-12,10:30:00,10,STR_006,PRD_0043,1,5.72,0.00,5.72,3.46,2.26,Credit Card,Returning
104903,2024-04-12,12:32:00,12,STR_005,PRD_0040,3,6.73,0.00,20.19,13.71,6.48,Credit Card,New
104904,2024-04-12,18:28:00,18,STR_004,PRD_0037,4,3.31,0.00,13.24,8.41,4.83,Mobile Wallet,Returning
104905,2024-04-12,10:34:00,10,STR_004,PRD_0002,3,6.93,0.00,20.79,14.48,6.31,Credit Card,Returning
104906,2024-04-12,18:47:00,18,STR_005,PRD_0043,2,4.91,0.05,9.33,5.30,4.03,Credit Card,Returning
104907,2024-04-12,11:26:00,11,STR_005,PRD_0047,1,5.92,0.00,5.92,3.54,2.38,Cash,Returning
104908,2024-04-12,12:50:00,12,STR_002,PRD_0017,4,6.80,0.00,27.20,18.68,8.52,Credit Card,Returning
104909,2024-04-12,12:43:00,12,STR_001,PRD_0017,4,6.43,0.00,25.72,14.28,11.44,Cash,Returning
104910,2024-04-12,15:36:00,15,STR_004,PRD_0010,4,8.95,0.10,32.22,21.81,10.41,Mobile Wallet,Returning
104911,2024-04-12,16:21:00,16,STR_002,PRD_0045,3,4.25,0.00,12.75,8.22,4.53,Debit Card,New
104912,2024-04-12,09:37:00,9,STR_002,PRD_0022,2,6.28,0.00,12.56,8.47,4.09,Credit Card,Returning
104913,2024-04-12,14:26:00,14,STR_004,PRD_0046,2,6.76,0.05,12.84,7.35,5.49,Credit Card,Returning
104914,2024-04-12,13:12:00,13,STR_004,PRD_0046,3,6.00,0.00,18.00,12.57,5.43,Credit Card,Returning
104915,2024-04-12,08:32:00,8,STR_005,PRD_0021,4,5.95,0.10,21.42,13.56,7.86,Credit Card,Returning
104916,2024-04-12,20:05:00,20,STR_001,PRD_0041,1,6.24,0.00,6.24,3.89,2.35,Credit Card,New
104917,2024-04-12,09:17:00,9,STR_003,PRD_0001,2,6.11,0.00,12.22,7.76,4.46,Credit Card,Returning
104918,2024-04-12,08:25:00,8,STR_004,PRD_0035,1,4.24,0.10,3.82,2.17,1.65,Credit Card,New
104919,2024-04-12,17:28:00,17,STR_001,PRD_0049,4,3.94,0.00,15.76,10.29,5.47,Debit Card,New
104920,2024-04-12,16:06:00,16,STR_005,PRD_0030,1,5.53,0.00,5.53,3.64,1.89,Debit Card,Returning
104921,2024-04-12,14:15:00,14,STR_005,PRD_0014,4,5.22,0.00,20.88,14.13,6.75,Debit Card,Returning
104922,2024-04-12,15:22:00,15,STR_002,PRD_0046,3,6.16,0.10,16.63,10.79,5.84,Debit Card,Returning
104923,2024-04-12,13:22:00,13,STR_006,PRD_0029,1,6.61,0.00,6.61,4.17,2.44,Credit Card,New
104924,2024-04-12,13:29:00,13,STR_006,PRD_0047,4,5.88,0.05,22.34,14.77,7.57,Credit Card,Returning
104925,2024-04-12,17:17:00,17,STR_006,PRD_0008,2,5.92,0.10,10.66,7.43,3.23,Credit Card,Returning
104926,2024-04-12,18:35:00,18,STR_001,PRD_0006,2,4.22,0.05,8.02,5.43,2.59,Credit Card,Returning
104927,2024-04-12,16:13:00,16,STR_003,PRD_0008,4,6.12,0.00,24.48,15.27,9.21,Credit Card,Returning
104928,2024-04-12,16:27:00,16,STR_005,PRD_0026,4,8.04,0.00,32.16,22.26,9.90,Debit Card,Returning
104929,2024-04-12,09:27:00,9,STR_006,PRD_0035,3,4.72,0.10,12.74,7.42,5.32,Debit Card,Returning
104930,2024-04-13,16:04:00,16,STR_001,PRD_0004,3,3.51,0.00,10.53,7.06,3.47,Credit Card,New
104931,2024-04-13,09:06:00,9,STR_004,PRD_0047,2,6.08,0.05,11.55,7.93,3.62,Credit Card,Returning
104932,2024-04-13,10:39:00,10,STR_004,PRD_0017,2,6.18,0.05,11.74,6.73,5.01,Credit Card,Returning
104933,2024-04-13,09:30:00,9,STR_004,PRD_0026,4,8.39,0.00,33.56,20.82,12.74,Credit Card,Returning
104934,2024-04-13,18:00:00,18,STR_003,PRD_0011,2,8.72,0.00,17.44,9.73,7.71,Debit Card,Returning
104935,2024-04-13,13:13:00,13,STR_004,PRD_0042,2,6.84,0.00,13.68,8.98,4.70,Credit Card,Returning
104936,2024-04-13,19:59:00,19,STR_005,PRD_0040,2,5.67,0.00,11.34,7.92,3.42,Debit Card,New
104937,2024-04-13,14:36:00,14,STR_003,PRD_0001,2,6.84,0.00,13.68,7.63,6.05,Credit Card,Returning
104938,2024-04-13,13:38:00,13,STR_005,PRD_0036,3,3.92,0.00,11.76,7.73,4.03,Credit Card,Returning
104939,2024-04-13,11:28:00,11,STR_003,PRD_0053,2,6.47,0.00,12.94,8.65,4.29,Credit Card,New
104940,2024-04-13,14:18:00,14,STR_003,PRD_0030,3,5.74,0.00,17.22,11.47,5.75,Credit Card,Returning
104941,2024-04-13,17:00:00,17,STR_004,PRD_0023,3,5.19,0.00,15.57,9.55,6.02,Credit Card,Returning
104942,2024-04-13,15:26:00,15,STR_004,PRD_0042,2,6.61,0.10,11.90,7.47,4.43,Credit Card,Returning
104943,2024-04-13,10:17:00,10,STR_004,PRD_0035,1,4.88,0.10,4.39,2.85,1.54,Mobile Wallet,Returning
104944,2024-04-13,14:54:00,14,STR_003,PRD_0057,1,8.85,0.00,8.85,5.90,2.95,Credit Card,New
104945,2024-04-13,14:01:00,14,STR_005,PRD_0002,1,6.36,0.00,6.36,4.21,2.15,Mobile Wallet,New
104946,2024-04-13,14:08:00,14,STR_006,PRD_0055,2,9.36,0.00,18.72,12.47,6.25,Debit Card,New
104947,2024-04-13,10:07:00,10,STR_005,PRD_0047,1,5.53,0.00,5.53,3.52,2.01,Debit Card,Returning
104948,2024-04-13,15:45:00,15,STR_002,PRD_0044,2,4.29,0.00,8.58,4.89,3.69,Mobile Wallet,Returning
104949,2024-04-13,16:57:00,16,STR_004,PRD_0053,2,6.93,0.05,13.17,8.87,4.30,Debit Card,Returning
104950,2024-04-13,12:02:00,12,STR_004,PRD_0054,1,6.51,0.05,6.18,3.99,2.19,Cash,New
104951,2024-04-13,20:56:00,20,STR_001,PRD_0045,4,6.03,0.00,24.12,13.35,10.77,Debit Card,Returning
104952,2024-04-13,12:32:00,12,STR_006,PRD_0036,3,4.30,0.00,12.90,8.60,4.30,Cash,New
104953,2024-04-13,16:32:00,16,STR_001,PRD_0040,3,5.57,0.00,16.71,11.20,5.51,Debit Card,Returning
104954,2024-04-13,10:32:00,10,STR_006,PRD_0047,2,6.26,0.00,12.52,7.25,5.27,Credit Card,Returning
104955,2024-04-13,06:23:00,6,STR_003,PRD_0030,3,6.83,0.00,20.49,13.03,7.46,Debit Card,New
104956,2024-04-13,15:27:00,15,STR_002,PRD_0029,3,7.13,0.00,21.39,14.10,7.29,Debit Card,Returning
104957,2024-04-13,17:33:00,17,STR_005,PRD_0054,1,6.96,0.00,6.96,3.85,3.11,Credit Card,Returning
104958,2024-04-13,18:19:00,18,STR_002,PRD_0057,2,8.80,0.00,17.60,12.11,5.49,Mobile Wallet,New
104959,2024-04-13,18:23:00,18,STR_004,PRD_0008,2,6.20,0.00,12.40,7.76,4.64,Credit Card,New
104960,2024-04-13,13:06:00,13,STR_003,PRD_0008,1,5.95,0.00,5.95,3.97,1.98,Debit Card,Returning
104961,2024-04-13,09:29:00,9,STR_004,PRD_0014,1,6.79,0.00,6.79,3.76,3.03,Credit Card,Returning
104962,2024-04-13,13:29:00,13,STR_005,PRD_0017,1,7.15,0.00,7.15,4.26,2.89,Debit Card,New
104963,2024-04-13,16:56:00,16,STR_005,PRD_0017,2,6.65,0.00,13.30,9.10,4.20,Credit Card,Returning
104964,2024-04-13,14:49:00,14,STR_002,PRD_0026,2,8.84,0.05,16.80,10.64,6.16,Credit Card,Returning
104965,2024-04-13,09:35:00,9,STR_003,PRD_0004,4,3.61,0.00,14.44,10.06,4.38,Debit Card,New
104966,2024-04-13,19:11:00,19,STR_002,PRD_0013,2,4.86,0.00,9.72,6.17,3.55,Cash,New
104967,2024-04-13,15:09:00,15,STR_002,PRD_0010,4,9.29,0.00,37.16,23.36,13.80,Credit Card,Returning
104968,2024-04-13,11:14:00,11,STR_003,PRD_0003,2,7.11,0.05,13.51,8.14,5.37,Debit Card,Returning
104969,2024-04-13,15:20:00,15,STR_005,PRD_0001,4,7.06,0.00,28.24,18.98,9.26,Credit Card,Returning
104970,2024-04-13,08:51:00,8,STR_006,PRD_0042,1,6.41,0.00,6.41,3.73,2.68,Debit Card,Returning
104971,2024-04-13,08:28:00,8,STR_004,PRD_0053,4,6.37,0.00,25.48,17.17,8.31,Debit Card,Returning
104972,2024-04-13,13:51:00,13,STR_006,PRD_0039,1,3.95,0.00,3.95,2.44,1.51,Credit Card,Returning
104973,2024-04-13,17:24:00,17,STR_006,PRD_0030,1,6.03,0.00,6.03,3.44,2.59,Credit Card,New
104974,2024-04-13,18:01:00,18,STR_004,PRD_0009,3,5.35,0.00,16.05,9.56,6.49,Debit Card,Returning
104975,2024-04-13,12:06:00,12,STR_006,PRD_0020,3,4.43,0.00,13.29,7.80,5.49,Credit Card,New
104976,2024-04-13,17:25:00,17,STR_001,PRD_0026,3,8.48,0.00,25.44,17.73,7.71,Cash,Returning
104977,2024-04-13,11:37:00,11,STR_002,PRD_0021,4,4.98,0.00,19.92,11.18,8.74,Mobile Wallet,Returning
104978,2024-04-13,16:54:00,16,STR_004,PRD_0053,1,6.97,0.10,6.27,4.25,2.02,Mobile Wallet,Returning
104979,2024-04-13,10:45:00,10,STR_005,PRD_0042,1,5.82,0.00,5.82,3.63,2.19,Debit Card,Returning
104980,2024-04-13,08:52:00,8,STR_004,PRD_0041,2,6.51,0.05,12.37,8.23,4.14,Credit Card,New
104981,2024-04-13,11:53:00,11,STR_002,PRD_0037,1,4.02,0.00,4.02,2.35,1.67,Debit Card,Returning
104982,2024-04-13,14:47:00,14,STR_001,PRD_0052,3,5.61,0.00,16.83,11.22,5.61,Credit Card,New
104983,2024-04-13,12:21:00,12,STR_002,PRD_0053,1,6.58,0.00,6.58,3.96,2.62,Credit Card,Returning
104984,2024-04-13,11:22:00,11,STR_005,PRD_0029,2,5.32,0.00,10.64,6.05,4.59,Credit Card,New
104985,2024-04-13,14:59:00,14,STR_006,PRD_0052,2,6.67,0.05,12.67,8.59,4.08,Cash,Returning
104986,2024-04-13,16:55:00,16,STR_004,PRD_0029,1,6.28,0.00,6.28,3.46,2.82,Credit Card,Returning
104987,2024-04-13,20:30:00,20,STR_006,PRD_0029,4,6.94,0.05,26.37,18.28,8.09,Credit Card,New
104988,2024-04-13,15:25:00,15,STR_005,PRD_0041,4,5.78,0.00,23.12,14.91,8.21,Credit Card,New
104989,2024-04-13,10:40:00,10,STR_005,PRD_0038,3,3.87,0.00,11.61,7.13,4.48,Mobile Wallet,Returning
104990,2024-04-14,14:08:00,14,STR_004,PRD_0011,3,8.73,0.10,23.57,16.14,7.43,Debit Card,Returning
104991,2024-04-14,08:00:00,8,STR_004,PRD_0052,4,5.80,0.00,23.20,13.16,10.04,Debit Card,New
104992,2024-04-14,10:51:00,10,STR_006,PRD_0003,3,5.97,0.05,17.01,9.80,7.21,Debit Card,Returning
104993,2024-04-14,12:55:00,12,STR_004,PRD_0057,3,8.98,0.00,26.94,14.89,12.05,Credit Card,New
104994,2024-04-14,12:54:00,12,STR_004,PRD_0001,3,5.77,0.00,17.31,10.30,7.01,Cash,Returning
104995,2024-04-14,13:37:00,13,STR_004,PRD_0008,4,6.03,0.00,24.12,13.43,10.69,Credit Card,New
104996,2024-04-14,15:54:00,15,STR_002,PRD_0014,2,6.18,0.00,12.36,7.61,4.75,Credit Card,Returning
104997,2024-04-14,11:43:00,11,STR_004,PRD_0041,4,5.26,0.05,19.99,13.39,6.60,Credit Card,Returning
104998,2024-04-14,15:20:00,15,STR_003,PRD_0041,3,5.35,0.05,15.25,8.62,6.63,Mobile Wallet,Returning
104999,2024-04-14,13:39:00,13,STR_005,PRD_0056,2,8.55,0.05,16.25,10.99,5.26,Credit Card,Returning
105000,2024-04-14,13:16:00,13,STR_006,PRD_0007,4,6.10,0.00,24.40,16.43,7.97,Debit Card,Returning
105001,2024-04-14,13:04:00,13,STR_004,PRD_0034,1,3.72,0.00,3.72,2.42,1.30,Credit Card,New
105002,2024-04-14,15:01:00,15,STR_004,PRD_0037,3,4.18,0.00,12.54,7.36,5.18,Credit Card,Returning
105003,2024-04-14,16:34:00,16,STR_004,PRD_0011,4,8.90,0.05,33.82,19.76,14.06,Credit Card,Returning
105004,2024-04-14,21:45:00,21,STR_002,PRD_0021,1,4.95,0.00,4.95,3.26,1.69,Credit Card,Returning
105005,2024-04-14,12:51:00,12,STR_005,PRD_0047,2,6.07,0.00,12.14,7.34,4.80,Debit Card,New
105006,2024-04-14,13:39:00,13,STR_001,PRD_0041,2,6.11,0.00,12.22,7.11,5.11,Cash,Returning
105007,2024-04-14,08:10:00,8,STR_004,PRD_0005,3,4.75,0.00,14.25,8.91,5.34,Debit Card,Returning
105008,2024-04-14,11:59:00,11,STR_004,PRD_0053,1,7.10,0.00,7.10,4.57,2.53,Credit Card,Returning
105009,2024-04-14,11:47:00,11,STR_005,PRD_0002,4,5.59,0.10,20.12,11.38,8.74,Debit Card,New
105010,2024-04-14,21:45:00,21,STR_006,PRD_0023,1,4.87,0.00,4.87,3.22,1.65,Debit Card,Returning
105011,2024-04-14,10:46:00,10,STR_006,PRD_0030,1,6.93,0.00,6.93,4.65,2.28,Credit Card,New
105012,2024-04-14,16:04:00,16,STR_002,PRD_0044,3,5.97,0.00,17.91,11.52,6.39,Credit Card,New
105013,2024-04-14,19:55:00,19,STR_004,PRD_0048,1,5.91,0.10,5.32,2.93,2.39,Credit Card,New
105014,2024-04-14,11:46:00,11,STR_004,PRD_0026,1,7.86,0.00,7.86,4.84,3.02,Credit Card,Returning
105015,2024-04-14,17:04:00,17,STR_005,PRD_0056,3,9.69,0.10,26.16,15.05,11.11,Credit Card,Returning
105016,2024-04-14,11:51:00,11,STR_005,PRD_0050,3,3.73,0.00,11.19,7.11,4.08,Mobile Wallet,New
105017,2024-04-14,13:13:00,13,STR_004,PRD_0011,4,9.53,0.00,38.12,25.27,12.85,Credit Card,New
105018,2024-04-14,14:24:00,14,STR_003,PRD_0050,3,4.18,0.00,12.54,8.40,4.14,Credit Card,Returning
105019,2024-04-14,09:23:00,9,STR_003,PRD_0039,2,3.34,0.00,6.68,3.91,2.77,Cash,Returning
105020,2024-04-14,20:41:00,20,STR_004,PRD_0002,3,6.44,0.00,19.32,13.29,6.03,Debit Card,Returning
105021,2024-04-14,09:54:00,9,STR_003,PRD_0005,2,4.96,0.00,9.92,6.22,3.70,Credit Card,Returning
105022,2024-04-14,13:08:00,13,STR_001,PRD_0052,2,5.24,0.00,10.48,6.11,4.37,Credit Card,New
105023,2024-04-14,20:11:00,20,STR_004,PRD_0047,1,6.42,0.00,6.42,3.91,2.51,Credit Card,Returning
105024,2024-04-14,10:12:00,10,STR_006,PRD_0037,2,4.33,0.00,8.66,5.98,2.68,Mobile Wallet,Returning
105025,2024-04-14,16:10:00,16,STR_004,PRD_0008,4,4.25,0.00,17.00,9.49,7.51,Debit Card,Returning
105026,2024-04-14,21:41:00,21,STR_001,PRD_0055,2,9.49,0.05,18.03,12.08,5.95,Debit Card,Returning
105027,2024-04-14,08:27:00,8,STR_003,PRD_0020,1,5.75,0.10,5.17,3.48,1.69,Debit Card,Returning
105028,2024-04-14,15:02:00,15,STR_004,PRD_0020,2,6.18,0.05,11.74,7.53,4.21,Debit Card,Returning
105029,2024-04-14,07:17:00,7,STR_002,PRD_0046,2,6.13,0.00,12.26,7.25,5.01,Credit Card,New
105030,2024-04-14,17:10:00,17,STR_001,PRD_0004,3,4.24,0.05,12.08,7.08,5.00,Credit Card,New
105031,2024-04-14,12:45:00,12,STR_002,PRD_0041,4,6.18,0.10,22.25,14.65,7.60,Credit Card,New
105032,2024-04-14,21:04:00,21,STR_004,PRD_0005,2,4.80,0.10,8.64,5.87,2.77,Debit Card,Returning
105033,2024-04-14,12:19:00,12,STR_006,PRD_0050,1,3.67,0.00,3.67,2.02,1.65,Credit Card,Returning
105034,2024-04-14,10:06:00,10,STR_003,PRD_0029,1,6.15,0.00,6.15,4.27,1.88,Credit Card,Returning
105035,2024-04-14,10:49:00,10,STR_004,PRD_0023,2,5.24,0.00,10.48,7.16,3.32,Debit Card,Returning
105036,2024-04-14,17:47:00,17,STR_002,PRD_0017,2,6.31,0.10,11.36,7.72,3.64,Debit Card,Returning
105037,2024-04-15,12:06:00,12,STR_002,PRD_0050,2,4.48,0.00,8.96,5.30,3.66,Cash,Returning
105038,2024-04-15,15:35:00,15,STR_001,PRD_0040,4,5.36,0.00,21.44,13.18,8.26,Cash,New
105039,2024-04-15,12:58:00,12,STR_004,PRD_0022,2,5.38,0.00,10.76,7.08,3.68,Mobile Wallet,Returning
105040,2024-04-15,18:00:00,18,STR_004,PRD_0006,2,4.90,0.00,9.80,6.45,3.35,Cash,New
105041,2024-04-15,08:21:00,8,STR_001,PRD_0053,4,7.07,0.00,28.28,17.42,10.86,Credit Card,New
105042,2024-04-15,06:01:00,6,STR_003,PRD_0029,1,5.30,0.05,5.03,3.27,1.76,Debit Card,New
105043,2024-04-15,18:17:00,18,STR_004,PRD_0054,2,5.60,0.00,11.20,7.30,3.90,Credit Card,Returning
105044,2024-04-15,11:50:00,11,STR_005,PRD_0054,2,6.57,0.05,12.48,7.86,4.62,Cash,Returning
105045,2024-04-15,10:32:00,10,STR_006,PRD_0030,1,6.92,0.05,6.57,3.73,2.84,Debit Card,Returning
105046,2024-04-15,18:08:00,18,STR_001,PRD_0020,2,5.07,0.05,9.63,6.50,3.13,Credit Card,Returning
105047,2024-04-15,07:00:00,7,STR_002,PRD_0040,4,6.82,0.00,27.28,15.23,12.05,Credit Card,Returning
